x,y,z,interval_no,pause/unpause,data_sample_no,packet_no,App_Interval_no,RunType
8.151367, -0.55126953, 1.0493164,1,0,87,24,1,1 
15.999512, 0.64453125, 3.538086,1,0,88,24,1,1 
3.244629, 1.4960938, 4.3618164,1,0,89,24,1,1 
0.33007812, 0.075683594, 0.8881836,1,0,90,24,1,1 
1.9345703, -0.7753906, 2.9291992,1,0,91,24,1,1 
5.336426, -1.6240234, 3.5737305,1,0,92,24,1,1 
3.7495117, -1.0219727, 2.6391602,1,0,93,24,1,1 
2.8515625, -1.0141602, 2.3618164,1,0,94,24,1,1 
3.3916016, -0.8535156, 2.6450195,1,0,95,24,1,1 
4.0532227, -0.26953125, 2.277832,1,0,96,24,1,1 
3.9370117, 0.21972656, 2.1430664,1,0,97,25,1,1 
3.4541016, 0.37597656, 1.9975586,1,0,98,25,1,1 
3.2163086, 0.5263672, 1.7861328,1,0,99,25,1,1 
2.900879, 0.59033203, 1.7612305,1,0,100,25,1,1 
2.6635742, 0.46044922, 1.7070312,1,0,101,25,1,1 
2.5161133, 0.31201172, 1.6054688,1,0,102,25,1,1 
2.350586, -0.083984375, 1.5229492,1,0,103,25,1,1 
2.0551758, -0.6347656, 1.5029297,1,0,104,25,1,1 
1.8666992, -1.0024414, 1.480957,1,0,105,25,1,1 
1.5053711, -1.0527344, 1.4731445,1,0,106,25,1,1 
1.0253906, -1.2192383, 1.2861328,1,0,107,25,1,1 
0.6230469, -1.1591797, 1.1049805,1,0,108,25,1,1 
0.65966797, -0.88134766, 1.2851562,1,0,109,25,1,1 
-0.038085938, -0.8232422, 1.300293,1,0,110,25,1,1 
-0.59765625, -0.4399414, 1.0297852,1,0,111,25,1,1 
-0.97265625, 0.16259766, 0.88623047,1,0,112,25,1,1 
-1.1064453, 0.625, 1.230957,1,0,113,25,1,1 
-1.2802734, 0.59814453, 1.1411133,1,0,114,25,1,1 
-1.5078125, 0.8544922, 0.9482422,1,0,115,26,1,1 
-1.5585938, 0.79052734, 0.5703125,1,0,116,26,1,1 
-1.3701172, 0.8198242, 0.55322266,1,0,117,26,1,1 
-0.90185547, 0.72314453, 0.8334961,1,0,118,26,1,1 
-0.47607422, 0.3491211, 1.0263672,1,0,119,26,1,1 
-0.25732422, -0.043945312, 2.3701172,1,0,120,26,1,1 
0.17382812, -0.8930664, 5.2319336,1,0,121,26,1,1 
0.22167969, -1.0019531, 3.878418,1,0,122,26,1,1 
-0.044433594, 0.13134766, 2.284668,1,0,123,26,1,1 
0.12060547, 1.3671875, 2.010254,1,0,124,26,1,1 
3.3388672, 0.91308594, 3.3291016,1,0,125,26,1,1 
11.618164, -0.86279297, 1.809082,1,0,126,26,1,1 
11.785156, -3.9804688, 2.9980469,1,0,127,26,1,1 
0.8984375, -0.8261719, 4.338867,1,0,128,26,1,1 
1.296875, -0.44433594, 1.2871094,1,0,129,26,1,1 
3.855957, 1.0585938, 3.9052734,1,0,130,26,1,1 
4.404297, 0.19482422, 2.8217773,1,0,131,26,1,1 
2.743164, 0.4296875, 2.4174805,1,0,132,26,1,1 
3.3637695, 0.57958984, 2.4980469,1,0,133,27,1,1 
3.8129883, 0.3125, 2.3427734,1,0,134,27,1,1 
3.581543, 0.091796875, 2.1049805,1,0,135,27,1,1 
3.6967773, -0.3725586, 2.0795898,1,0,136,27,1,1 
3.637207, -0.54052734, 2.119629,1,0,137,27,1,1 
3.3266602, -0.73828125, 2.0200195,1,0,138,27,1,1 
2.8862305, -0.56396484, 1.918457,1,0,139,27,1,1 
2.7006836, -0.31640625, 1.8740234,1,0,140,27,1,1 
2.5874023, -0.051757812, 1.7241211,1,0,141,27,1,1 
2.6855469, 0.4663086, 1.6967773,1,0,142,27,1,1 
2.4638672, 0.3852539, 1.6845703,1,0,143,27,1,1 
2.0395508, 0.49169922, 1.3383789,1,0,144,27,1,1 
1.4301758, 0.5258789, 1.2851562,1,0,145,27,1,1 
1.1489258, 0.39208984, 1.3037109,1,0,146,27,1,1 
0.8076172, 0.28222656, 1.1494141,1,0,147,27,1,1 
0.33251953, 0.37109375, 1.2382812,1,0,148,27,1,1 
-0.08886719, 0.29785156, 1.362793,1,0,149,27,1,1 
-0.5102539, 0.08300781, 1.1801758,1,0,150,27,1,1 
-0.9091797, -0.07128906, 0.9355469,1,0,151,28,1,1 
-1.237793, -0.15917969, 0.88378906,1,0,152,28,1,1 
-1.5541992, -0.2788086, 0.9526367,1,0,153,28,1,1 
-1.7280273, -0.20166016, 1.0825195,1,0,154,28,1,1 
-1.7612305, -0.10498047, 0.9057617,1,0,155,28,1,1 
-1.6484375, 0.13378906, 0.64501953,1,0,156,28,1,1 
-0.7553711, -0.33447266, 0.7817383,1,0,157,28,1,1 
-0.6035156, 0.21972656, 1.5258789,1,0,158,28,1,1 
-0.35205078, 0.47265625, 2.2514648,1,0,159,28,1,1 
0.21386719, 0.8833008, 4.092285,1,0,160,28,1,1 
0.75146484, 1.1176758, 5.0898438,1,0,161,28,1,1 
0.16503906, 0.3330078, 2.5952148,1,0,162,28,1,1 
-0.14550781, -2.131836, 1.4633789,1,0,163,28,1,1 
3.1367188, -2.2050781, 4.0908203,1,0,164,28,1,1 
12.337891, -0.47705078, 0.13916016,1,0,165,28,1,1 
10.48877, 0.37158203, 3.2631836,1,0,166,28,1,1 
0.72753906, 0.5317383, 3.7695312,1,0,167,28,1,1 
0.88378906, -0.21435547, 1.4355469,1,0,168,28,1,1 
3.9072266, -1.4370117, 3.9228516,1,0,169,29,1,1 
4.82959, -1.4492188, 3.0776367,1,0,170,29,1,1 
2.959961, -1.0751953, 2.4882812,1,0,171,29,1,1 
3.0644531, -1.0219727, 2.552246,1,0,172,29,1,1 
3.9448242, -0.4482422, 2.5566406,1,0,173,29,1,1 
4.145996, 0.106933594, 2.1079102,1,0,174,29,1,1 
3.555664, 0.30859375, 2.1142578,1,0,175,29,1,1 
3.2954102, 0.4897461, 1.7973633,1,0,176,29,1,1 
3.0351562, 0.5205078, 1.7729492,1,0,177,29,1,1 
2.8330078, 0.4423828, 1.7592773,1,0,178,29,1,1 
2.572754, 0.35205078, 1.5981445,1,0,179,29,1,1 
2.2988281, -0.053710938, 1.487793,1,0,180,29,1,1 
2.131836, -0.52246094, 1.4848633,1,0,181,29,1,1 
2.0229492, -0.8129883, 1.4179688,1,0,182,29,1,1 
1.6005859, -0.82421875, 1.3642578,1,0,183,29,1,1 
1.0439453, -0.90185547, 1.269043,1,0,184,29,1,1 
0.82470703, -0.93359375, 1.1977539,1,0,185,29,1,1 
0.61328125, -0.87646484, 1.2607422,1,0,186,29,1,1 
-0.005859375, -0.7558594, 1.2285156,1,0,187,30,1,1 
-0.4975586, -0.46289062, 1.1704102,1,0,188,30,1,1 
-0.70996094, 0.052734375, 1.184082,1,0,189,30,1,1 
-0.9433594, 0.4765625, 1.2143555,1,0,190,30,1,1 
-1.5170898, 0.72216797, 1.0986328,1,0,191,30,1,1 
-1.6113281, 1.0170898, 0.9785156,1,0,192,30,1,1 
-1.5791016, 0.8388672, 0.81396484,1,0,193,30,1,1 
-1.4072266, 0.6386719, 0.7519531,1,0,194,30,1,1 
-1.0732422, 0.61865234, 0.66796875,1,0,195,30,1,1 
-0.6723633, 0.35546875, 0.9350586,1,0,196,30,1,1 
-0.2836914, -0.20458984, 1.1791992,1,0,197,30,1,1 
-0.1899414, -0.6069336, 2.5795898,1,0,198,30,1,1 
0.3017578, -1.1679688, 5.598633,1,0,199,30,1,1 
0.53515625, -1.2373047, 4.510742,1,0,200,30,1,1 
0.0390625, 0.46728516, 1.9785156,1,0,201,30,1,1 
0.20703125, 2.2285156, 1.6875,1,0,202,30,1,1 
7.555176, 2.65625, 3.1855469,1,0,203,30,1,1 
12.626465, -1.9643555, 3.015625,1,0,204,30,1,1 
7.4682617, -4.205078, 4.845703,1,0,205,31,1,1 
0.94140625, -0.5727539, 2.9311523,1,0,206,31,1,1 
1.3452148, -0.3173828, 1.6533203,1,0,207,31,1,1 
4.2319336, 1.2373047, 4.105957,1,0,208,31,1,1 
4.169922, 0.16210938, 2.918457,1,0,209,31,1,1 
2.8652344, 0.42871094, 2.4716797,1,0,210,31,1,1 
3.2426758, 0.5654297, 2.5625,1,0,211,31,1,1 
3.946289, 0.33935547, 2.255371,1,0,212,31,1,1 
3.7666016, -0.04296875, 2.0839844,1,0,213,31,1,1 
3.6826172, -0.40576172, 2.1269531,1,0,214,31,1,1 
3.663086, -0.6220703, 2.0615234,1,0,215,31,1,1 
3.265625, -0.6298828, 2.0405273,1,0,216,31,1,1 
3.015625, -0.6245117, 1.9042969,1,0,217,31,1,1 
2.7993164, -0.5341797, 1.9160156,1,0,218,31,1,1 
2.5214844, -0.35498047, 1.6923828,1,0,219,31,1,1 
2.5410156, -0.018066406, 1.8115234,1,0,220,31,1,1 
2.491211, 0.16064453, 1.8481445,1,0,221,31,1,1 
2.265625, 0.18066406, 1.6630859,1,0,222,31,1,1 
1.6088867, 0.31347656, 1.4658203,1,0,223,32,1,1 
1.375, 0.4975586, 1.269043,1,0,224,32,1,1 
0.8652344, 0.3852539, 1.2583008,1,0,225,32,1,1 
0.4975586, 0.35595703, 1.2456055,1,0,226,32,1,1 
0.15039062, 0.3491211, 1.2548828,1,0,227,32,1,1 
-0.25097656, 0.171875, 1.1557617,1,0,228,32,1,1 
-0.7114258, 0.047851562, 0.95751953,1,0,229,32,1,1 
-1.3222656, 0.32763672, 0.6123047,1,0,230,32,1,1 
-0.95214844, -0.87402344, 0.7758789,1,0,231,32,1,1 
-1.4272461, 0.095214844, 1.1894531,1,0,232,32,1,1 
-1.7509766, 0.022949219, 0.98291016,1,0,233,32,1,1 
-1.6879883, 0.013183594, 0.7470703,1,0,234,32,1,1 
-1.2177734, -0.033691406, 0.81103516,1,0,235,32,1,1 
-0.8642578, -0.0126953125, 1.1210938,1,0,236,32,1,1 
-0.71191406, 0.22753906, 1.3901367,1,0,237,32,1,1 
-0.3486328, 0.5151367, 2.635254,1,0,238,32,1,1 
0.5541992, 0.8354492, 4.998047,1,0,239,32,1,1 
0.7373047, 1.3525391, 5.6030273,1,0,240,32,1,1 
0.15820312, -0.41210938, 2.2089844,1,0,241,33,1,1 
-0.14746094, -2.7407227, 1.1523438,1,0,242,33,1,1 
7.92041, -1.8457031, 4.8012695,1,0,243,33,1,1 
15.999512, 0.4477539, 2.1557617,1,0,244,33,1,1 
5.7460938, 1.8588867, 3.2329102,1,0,245,33,1,1 
0.16796875, 0.42578125, 2.0854492,1,0,246,33,1,1 
1.296875, -0.23144531, 2.2954102,1,0,247,33,1,1 
4.517578, -1.4536133, 3.8730469,1,0,248,33,1,1 
4.2470703, -1.3510742, 2.7885742,1,0,249,33,1,1 
3.2348633, -1.3154297, 2.3618164,1,0,250,33,1,1 
3.4042969, -1.2446289, 2.6035156,1,0,251,33,1,1 
3.6958008, -0.62109375, 2.416504,1,0,252,33,1,1 
3.8632812, -0.05517578, 2.0341797,1,0,253,33,1,1 
3.6899414, 0.1303711, 2.1035156,1,0,254,33,1,1 
3.4013672, 0.20898438, 1.8798828,1,0,1,33,1,1 
2.9824219, 0.5776367, 1.7490234,1,0,2,33,1,1 
2.703125, 0.5239258, 1.71875,1,0,3,33,1,1 
2.4492188, 0.38427734, 1.6254883,1,0,4,33,1,1 
2.2998047, 0.018066406, 1.5473633,1,0,5,34,1,1 
2.130371, -0.34570312, 1.4487305,1,0,6,34,1,1 
1.894043, -0.6591797, 1.3911133,1,0,7,34,1,1 
1.5996094, -0.7890625, 1.3544922,1,0,8,34,1,1 
1.1367188, -0.85253906, 1.3291016,1,0,9,34,1,1 
0.87158203, -0.93310547, 1.2495117,1,0,10,34,1,1 
0.54052734, -0.94384766, 1.2275391,1,0,11,34,1,1 
0.045410156, -0.9086914, 1.2197266,1,0,12,34,1,1 
-0.36621094, -0.51660156, 1.2202148,1,0,13,34,1,1 
-0.6196289, 0.034179688, 1.3452148,1,0,14,34,1,1 
-0.88720703, 0.29296875, 1.2983398,1,0,15,34,1,1 
-1.2919922, 0.5605469, 1.1557617,1,0,16,34,1,1 
-1.4052734, 0.7607422, 1.0219727,1,0,17,34,1,1 
-1.3959961, 0.6665039, 0.9555664,1,0,18,34,1,1 
-1.2216797, 0.6196289, 0.87109375,1,0,19,34,1,1 
-0.97265625, 0.7133789, 0.7109375,1,0,20,34,1,1 
-0.59228516, 0.51953125, 0.8286133,1,0,21,34,1,1 
-0.28808594, 0.20703125, 1.0654297,1,0,22,34,1,1 
-0.19921875, -0.31640625, 2.5805664,1,0,23,35,1,1 
0.2861328, -0.95410156, 5.3554688,1,0,24,35,1,1 
0.39160156, -1.0454102, 3.6289062,1,0,25,35,1,1 
-0.022949219, 0.3701172, 2.149414,1,0,26,35,1,1 
0.26660156, 1.4682617, 2.1386719,1,0,27,35,1,1 
6.866699, 2.0205078, 4.147461,1,0,28,35,1,1 
11.964355, -1.2822266, 2.5180664,1,0,29,35,1,1 
8.624023, -3.4882812, 3.7919922,1,0,30,35,1,1 
1.1201172, -0.35302734, 3.3618164,1,0,31,35,1,1 
1.1977539, -0.140625, 1.5419922,1,0,32,35,1,1 
3.900879, 0.94384766, 3.9418945,1,0,33,35,1,1 
4.42041, 0.022460938, 2.9555664,1,0,34,35,1,1 
3.0073242, 0.38134766, 2.352539,1,0,35,35,1,1 
3.3725586, 0.77197266, 2.4638672,1,0,36,35,1,1 
3.9433594, 0.39257812, 2.3828125,1,0,37,35,1,1 
3.746582, 0.100097656, 2.1582031,1,0,38,35,1,1 
3.5395508, -0.21484375, 2.0688477,1,0,39,35,1,1 
3.6367188, -0.5185547, 1.9575195,1,0,40,35,1,1 
3.2958984, -0.58935547, 2.0136719,1,0,41,36,1,1 
3.0141602, -0.67822266, 1.809082,1,0,42,36,1,1 
2.699707, -0.51123047, 1.6787109,1,0,43,36,1,1 
2.5966797, -0.39941406, 1.6816406,1,0,44,36,1,1 
2.6894531, -0.0029296875, 1.8017578,1,0,45,36,1,1 
2.4350586, 0.18457031, 1.8354492,1,0,46,36,1,1 
2.041504, 0.40185547, 1.425293,1,0,47,36,1,1 
1.5351562, 0.45166016, 1.4614258,1,0,48,36,1,1 
1.4160156, 0.56103516, 1.4638672,1,0,49,36,1,1 
0.7524414, 0.5175781, 1.2719727,1,0,50,36,1,1 
0.5371094, 0.57666016, 1.1489258,1,0,51,36,1,1 
0.026367188, 0.5385742, 1.1518555,1,0,52,36,1,1 
-0.38134766, 0.30566406, 1.0322266,1,0,53,36,1,1 
-0.78271484, 0.088378906, 0.9926758,1,0,54,36,1,1 
-1.2006836, -0.03515625, 0.96435547,1,0,55,36,1,1 
-1.609375, -0.28222656, 0.9121094,1,0,56,36,1,1 
-1.7333984, -0.5131836, 1.0170898,1,0,57,36,1,1 
-1.8085938, -0.39111328, 1.0395508,1,0,58,36,1,1 
-1.4975586, -0.47509766, 0.8955078,1,0,59,37,1,1 
-1.0234375, -0.32128906, 0.7583008,1,0,60,37,1,1 
-0.86083984, -0.12597656, 0.86035156,1,0,61,37,1,1 
-0.4716797, 0.10498047, 1.0234375,1,0,62,37,1,1 
-0.1381836, 0.6196289, 2.2114258,1,0,63,37,1,1 
0.6196289, 1.0180664, 5.2509766,1,0,64,37,1,1 
1.0761719, 1.3383789, 6.0200195,1,0,65,37,1,1 
-0.053222656, -0.45654297, 2.850586,1,0,66,37,1,1 
0.37646484, -4.2666016, 0.61376953,1,0,67,37,1,1 
8.382324, -3.090332, 1.2197266,1,0,68,37,1,1 
15.999512, 0.40820312, 3.5253906,1,0,69,37,1,1 
4.059082, 3.137207, 3.8745117,1,0,70,37,1,1 
0.54345703, 0.8876953, 0.8808594,1,0,71,37,1,1 
2.0795898, 0.5527344, 3.347168,1,0,72,37,1,1 
4.5629883, -0.81152344, 2.8808594,1,0,73,37,1,1 
3.5488281, -0.6972656, 2.5620117,1,0,74,37,1,1 
3.510254, -0.9399414, 2.4916992,1,0,75,37,1,1 
3.6401367, -0.7597656, 2.65625,1,0,76,37,1,1 
3.4145508, -0.45410156, 2.3706055,1,0,77,38,1,1 
3.6259766, -0.30566406, 2.0585938,1,0,78,38,1,1 
3.444336, -0.17138672, 2.2055664,1,0,79,38,1,1 
3.1313477, -0.064941406, 1.809082,1,0,80,38,1,1 
2.788086, 0.24365234, 1.6938477,1,0,81,38,1,1 
2.7329102, 0.17138672, 1.7172852,1,0,82,38,1,1 
2.7177734, 0.119628906, 1.5756836,1,0,83,38,1,1 
2.4863281, -0.07421875, 1.4912109,1,0,84,38,1,1 
2.135254, -0.3540039, 1.3588867,1,0,85,38,1,1 
1.7729492, -0.65771484, 1.3427734,1,0,86,38,1,1 
1.6665039, -0.8310547, 1.3110352,1,0,87,38,1,1 
1.4399414, -0.88720703, 1.1826172,1,0,88,38,1,1 
1.1367188, -0.8798828, 1.1210938,1,0,89,38,1,1 
0.83935547, -0.7949219, 1.1025391,1,0,90,38,1,1 
0.31347656, -0.59814453, 1.184082,1,0,91,38,1,1 
-0.26904297, -0.265625, 1.1904297,1,0,92,38,1,1 
-0.66845703, 0.22021484, 1.0600586,1,0,93,38,1,1 
-0.88134766, 0.7583008, 1.2407227,1,0,94,38,1,1 
-1.2402344, 0.7753906, 1.2490234,1,0,95,39,1,1 
-1.4228516, 0.9165039, 1.1552734,1,0,96,39,1,1 
-1.59375, 0.8647461, 1.0571289,1,0,97,39,1,1 
-1.3598633, 0.7661133, 0.9326172,1,0,98,39,1,1 
-1.0908203, 0.72265625, 0.87597656,1,0,99,39,1,1 
-0.71777344, 0.45117188, 0.91259766,1,0,100,39,1,1 
-0.36035156, 0.20800781, 1.0068359,1,0,101,39,1,1 
-0.11669922, -0.29296875, 2.5688477,1,0,102,39,1,1 
0.42333984, -1.0112305, 5.07959,1,0,103,39,1,1 
0.38232422, -1.190918, 3.7216797,1,0,104,39,1,1 
0.25195312, 0.40966797, 2.5131836,1,0,105,39,1,1 
1.0014648, 2.1098633, 2.4672852,1,0,106,39,1,1 
8.564453, 3.6699219, 2.7260742,1,0,107,39,1,1 
13.410645, -1.6274414, 1.8164062,1,0,108,39,1,1 
5.75, -3.65625, 3.8935547,1,0,109,39,1,1 
1.6601562, -0.82958984, 3.3164062,1,0,110,39,1,1 
2.1225586, -0.9707031, 1.9760742,1,0,111,39,1,1 
4.2407227, 0.4267578, 3.4750977,1,0,112,39,1,1 
3.3447266, -0.1694336, 2.4692383,1,0,113,40,1,1 
3.2182617, 0.42041016, 2.2924805,1,0,114,40,1,1 
3.7216797, 0.37304688, 2.2841797,1,0,115,40,1,1 
3.8842773, 0.20361328, 2.0800781,1,0,116,40,1,1 
3.4267578, -0.030761719, 1.8857422,1,0,117,40,1,1 
3.3725586, -0.34570312, 1.8828125,1,0,118,40,1,1 
3.413086, -0.6875, 1.9472656,1,0,119,40,1,1 
3.1083984, -0.76464844, 1.8134766,1,0,120,40,1,1 
2.800293, -0.6894531, 1.8081055,1,0,121,40,1,1 
2.708496, -0.59765625, 1.5893555,1,0,122,40,1,1 
2.78125, -0.24902344, 1.8432617,1,0,123,40,1,1 
2.614746, 0.05517578, 1.7734375,1,0,124,40,1,1 
2.2749023, 0.33935547, 1.5878906,1,0,125,40,1,1 
1.8081055, 0.50146484, 1.4477539,1,0,126,40,1,1 
1.4023438, 0.60058594, 1.4199219,1,0,127,40,1,1 
1.0698242, 0.47070312, 1.3154297,1,0,128,40,1,1 
0.81933594, 0.38085938, 1.3378906,1,0,129,40,1,1 
0.31152344, 0.33984375, 1.3564453,1,0,130,40,1,1 
-0.12207031, 0.31396484, 1.309082,1,0,131,41,1,1 
-0.59521484, 0.103027344, 1.0625,1,0,132,41,1,1 
-0.9379883, -0.026367188, 0.8334961,1,0,133,41,1,1 
-1.3427734, -0.03857422, 0.86865234,1,0,134,41,1,1 
-1.5249023, -0.034179688, 0.99072266,1,0,135,41,1,1 
-1.6923828, 0.103027344, 0.9868164,1,0,136,41,1,1 
-1.5908203, 0.2084961, 0.88183594,1,0,137,41,1,1 
-1.1308594, 0.016601562, 0.890625,1,0,138,41,1,1 
-0.8486328, 0.22558594, 0.9638672,1,0,139,41,1,1 
-0.8203125, 0.7421875, 1.2475586,1,0,140,41,1,1 
-0.640625, -0.3388672, 1.8999023,1,0,141,41,1,1 
0.7128906, 0.6376953, 4.7685547,1,0,142,41,1,1 
0.84716797, 0.95166016, 5.1347656,1,0,143,41,1,1 
-0.071777344, -0.0146484375, 2.2270508,1,0,144,41,1,1 
-0.05419922, -2.9521484, 1.0380859,1,0,145,41,1,1 
4.5742188, -2.5263672, 4.4086914,1,0,146,41,1,1 
13.932617, -0.15966797, 1.4023438,1,0,147,41,1,1 
9.935547, 0.7963867, 2.553711,1,0,148,41,1,1 
1.0498047, 0.7451172, 4.680664,1,0,149,42,1,1 
0.89208984, -0.47460938, 0.36669922,1,0,150,42,1,1 
2.9506836, -1.0146484, 2.9453125,1,0,151,42,1,1 
5.430664, -1.5839844, 3.4560547,1,0,152,42,1,1 
3.2929688, -0.7578125, 2.5732422,1,0,153,42,1,1 
2.7836914, -0.94189453, 2.03125,1,0,154,42,1,1 
3.6699219, -0.49853516, 2.6489258,1,0,155,42,1,1 
4.0898438, -0.11279297, 2.114746,1,0,156,42,1,1 
3.453125, 0.20996094, 1.984375,1,0,157,42,1,1 
3.019043, 0.25097656, 1.8647461,1,0,158,42,1,1 
2.9707031, 0.3203125, 1.8549805,1,0,159,42,1,1 
2.8774414, 0.27294922, 1.8007812,1,0,160,42,1,1 
2.5644531, 0.1508789, 1.6723633,1,0,161,42,1,1 
2.3911133, -0.15478516, 1.5722656,1,0,162,42,1,1 
2.1923828, -0.45410156, 1.4516602,1,0,163,42,1,1 
2.0878906, -0.7973633, 1.4853516,1,0,164,42,1,1 
1.8051758, -0.8701172, 1.3833008,1,0,165,42,1,1 
1.3427734, -0.8017578, 1.1479492,1,0,166,42,1,1 
0.91015625, -0.8022461, 1.1196289,1,0,167,43,1,1 
0.5917969, -0.6201172, 1.1552734,1,0,168,43,1,1 
0.14648438, -0.32470703, 1.3193359,1,0,169,43,1,1 
-0.41259766, -0.1171875, 1.2138672,1,0,170,43,1,1 
-0.7519531, 0.34326172, 1.1518555,1,0,171,43,1,1 
-0.93408203, 0.80810547, 1.3056641,1,0,172,43,1,1 
-1.2792969, 0.7373047, 1.1938477,1,0,173,43,1,1 
-1.480957, 0.92333984, 1.1796875,1,0,174,43,1,1 
-1.5214844, 0.76660156, 0.9121094,1,0,175,43,1,1 
-1.4042969, 0.64941406, 0.8120117,1,0,176,43,1,1 
-0.97314453, 0.6171875, 0.7861328,1,0,177,43,1,1 
-0.53125, 0.265625, 0.96484375,1,0,178,43,1,1 
-0.19628906, -0.13085938, 1.1289062,1,0,179,43,1,1 
-0.055664062, -0.5283203, 2.7011719,1,0,180,43,1,1 
0.62353516, -1.3354492, 5.6918945,1,0,181,43,1,1 
0.41748047, -1.4360352, 4.2929688,1,0,182,43,1,1 
-0.13427734, 0.3232422, 2.0825195,1,0,183,43,1,1 
0.5917969, 2.6826172, 1.9790039,1,0,184,43,1,1 
9.127441, 3.4101562, 2.7128906,1,0,185,44,1,1 
12.464355, -2.208496, 1.8637695,1,0,186,44,1,1 
5.98584, -3.3081055, 5.492676,1,0,187,44,1,1 
1.3847656, -1.2719727, 2.4291992,1,0,188,44,1,1 
1.8022461, -0.8022461, 1.6611328,1,0,189,44,1,1 
4.230957, 0.72558594, 3.7885742,1,0,190,44,1,1 
3.897461, -0.0034179688, 2.6342773,1,0,191,44,1,1 
3.006836, 0.53027344, 2.2714844,1,0,192,44,1,1 
3.7841797, 0.35205078, 2.3823242,1,0,193,44,1,1 
3.824707, 0.0073242188, 2.1748047,1,0,194,44,1,1 
3.3637695, -0.06982422, 2.0463867,1,0,195,44,1,1 
3.2729492, -0.2709961, 1.9985352,1,0,196,44,1,1 
3.0605469, -0.48535156, 2.0283203,1,0,197,44,1,1 
2.9580078, -0.6386719, 1.9370117,1,0,198,44,1,1 
2.8242188, -0.67333984, 1.9008789,1,0,199,44,1,1 
2.4228516, -0.54541016, 1.8134766,1,0,200,44,1,1 
2.4238281, -0.28564453, 1.7553711,1,0,201,44,1,1 
2.4570312, -0.023925781, 1.7358398,1,0,202,44,1,1 
2.5107422, 0.3388672, 1.6875,1,0,203,45,1,1 
2.008789, 0.35839844, 1.4086914,1,0,204,45,1,1 
1.6040039, 0.34570312, 1.2792969,1,0,205,45,1,1 
1.4106445, 0.35498047, 1.3144531,1,0,206,45,1,1 
0.8828125, 0.40283203, 1.1621094,1,0,207,45,1,1 
0.42138672, 0.55908203, 1.0024414,1,0,208,45,1,1 
-0.13085938, 0.6640625, 1.0849609,1,0,209,45,1,1 
-0.77685547, 0.71875, 0.9296875,1,0,210,45,1,1 
-0.3251953, -0.37304688, 0.85546875,1,0,211,45,1,1 
-0.99316406, 0.056152344, 1.2231445,1,0,212,45,1,1 
-1.421875, -0.2993164, 0.98291016,1,0,213,45,1,1 
-1.7109375, -0.34228516, 0.8178711,1,0,214,45,1,1 
-1.8208008, -0.2993164, 0.73535156,1,0,215,45,1,1 
-1.4936523, -0.17089844, 0.9111328,1,0,216,45,1,1 
-0.97021484, -0.20703125, 1.105957,1,0,217,45,1,1 
-0.80029297, -0.025390625, 1.3496094,1,0,218,45,1,1 
-0.74560547, -0.001953125, 2.3950195,1,0,219,45,1,1 
0.11621094, 0.09716797, 4.803711,1,0,220,45,1,1 
0.34716797, 0.75634766, 5.2246094,1,0,221,46,1,1 
-0.31201172, -0.58740234, 2.0493164,1,0,222,46,1,1 
0.05126953, -3.1879883, 0.9951172,1,0,223,46,1,1 
2.4667969, -1.7060547, 3.5673828,1,0,224,46,1,1 
10.106934, 0.13867188, 0.16015625,1,0,225,46,1,1 
13.87207, 2.1362305, 3.5620117,1,0,226,46,1,1 
1.8833008, 1.3193359, 4.1450195,1,0,227,46,1,1 
0.05908203, -0.17675781, 0.5366211,1,0,228,46,1,1 
2.7182617, -1.0654297, 3.0717773,1,0,229,46,1,1 
5.694824, -1.9194336, 3.7421875,1,0,230,46,1,1 
3.5175781, -1.0869141, 2.675293,1,0,231,46,1,1 
2.6894531, -1.1870117, 2.0961914,1,0,232,46,1,1 
3.6738281, -0.66064453, 2.8208008,1,0,233,46,1,1 
4.3378906, -0.12109375, 2.2358398,1,0,234,46,1,1 
3.5629883, 0.24609375, 2.0507812,1,0,235,46,1,1 
3.1210938, 0.32666016, 1.8173828,1,0,236,46,1,1 
3.1113281, 0.47998047, 1.7734375,1,0,237,46,1,1 
2.9970703, 0.4248047, 1.7617188,1,0,238,46,1,1 
2.630371, 0.3779297, 1.6552734,1,0,239,47,1,1 
2.3710938, 0.052246094, 1.5317383,1,0,240,47,1,1 
2.2436523, -0.39941406, 1.5166016,1,0,241,47,1,1 
2.0981445, -0.7661133, 1.5058594,1,0,242,47,1,1 
2.0185547, -0.9482422, 1.331543,1,0,243,47,1,1 
1.4311523, -0.89990234, 1.3115234,1,0,244,47,1,1 
0.88427734, -0.9501953, 1.159668,1,0,245,47,1,1 
0.7631836, -0.75634766, 1.0605469,1,0,246,47,1,1 
0.32910156, -0.53515625, 1.2783203,1,0,247,47,1,1 
-0.21484375, -0.33496094, 1.1660156,1,0,248,47,1,1 
-0.6899414, -0.022460938, 1.0942383,1,0,249,47,1,1 
-0.8417969, 0.47851562, 1.2250977,1,0,250,47,1,1 
-1.0527344, 0.8100586, 1.4624023,1,0,251,47,1,1 
-1.3125, 0.8676758, 1.1347656,1,0,252,47,1,1 
-1.5683594, 0.9506836, 0.9633789,1,0,253,47,1,1 
-1.4951172, 0.7783203, 0.7470703,1,0,254,47,1,1 
-1.1357422, 0.8203125, 0.7036133,1,0,1,47,1,1 
